SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Add-ons,tenureBins,InternetServices,gender_Female,gender_Male,PaymentMethod_Bank_transfer_(automatic),PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
0,0,0,1,0,0,1,0.32736318407960197,0.14688881724392044,1,0,1,0,1,0,0,1,0
0,0,0,1,0,0,1,0.32139303482587056,0.027133612748710394,1,0,1,1,0,1,0,0,0
0,1,0,1,1,2,1,0.908457711442786,0.9401598194546796,5,2,2,1,0,0,0,1,0
0,0,0,1,1,0,1,0.7736318407960199,0.020127118644067802,2,0,2,1,0,0,0,1,0
0,1,1,1,0,0,1,0.6248756218905472,0.009332396831245395,1,0,2,0,1,0,0,1,0
1,1,0,1,1,0,1,0.6736318407960199,0.3026667280766397,1,1,2,1,0,0,1,0,0
0,1,1,1,1,1,1,0.7676616915422886,0.6692151805453207,3,2,2,0,1,1,0,0,0
1,0,0,1,1,0,1,0.607960199004975,0.38505204495210027,1,1,2,0,1,1,0,0,0
0,0,1,1,0,0,1,0.019402985074626844,0.011324382829771556,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,0,0.5507462686567164,0.0598747236551216,0,0,2,0,1,0,0,1,0
0,1,1,1,0,0,1,0.01741293532338306,0.03316714259395726,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0.8189054726368158,0.506419261238025,4,1,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.6696517412935323,0.00985054347826087,2,0,2,1,0,0,1,0,0
0,0,1,1,0,0,1,0.42139303482587065,0.1494334929992631,3,0,1,1,0,0,0,1,0
0,1,0,1,1,1,1,0.9283582089552239,0.6586622605011055,5,2,2,0,1,0,0,1,0
0,1,1,1,0,1,1,0.5786069651741294,0.45669445467944003,4,2,1,0,1,1,0,0,0
0,0,0,1,0,0,1,0.014427860696517386,0.039425202652910836,0,0,0,0,1,0,0,0,1
1,1,0,1,1,0,1,0.7786069651741293,0.3956452652910833,3,1,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.38258706467661696,0.1903267778187178,2,1,1,1,0,0,0,0,1
0,0,0,1,0,0,1,0.5114427860696518,0.008019758658806192,0,0,2,0,1,0,0,1,0
0,1,1,1,0,0,1,0.019900497512437804,0.04628200994841563,0,0,0,1,0,0,0,0,1
0,1,1,1,0,2,0,0.010945273631840807,0.03560818901989684,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,1,0.6044776119402985,0.2967022844509949,2,1,2,0,1,0,1,0,0
0,0,0,1,0,0,0,0.019900497512437804,0.02394988946204864,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,1,0.6631840796019901,0.3879248802505528,1,1,2,0,1,0,0,1,0
0,1,1,1,0,0,1,0.5124378109452736,0.2703458916728077,0,1,2,0,1,1,0,0,0
0,1,1,1,1,2,0,0.07462686567164178,0.154966147752395,0,2,0,0,1,0,0,0,1
0,0,0,1,0,0,1,0.3124378109452736,0.03078366801768608,1,0,1,1,0,1,0,0,0
0,1,0,1,1,0,0,0.7527363184079602,0.5790806927044952,3,2,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.5686567164179105,0.1589443625644805,1,0,2,1,0,0,0,1,0
1,0,0,1,1,0,1,0.7562189054726368,0.22726487656595434,2,0,2,1,0,0,0,1,0
0,1,1,1,1,2,0,0.07810945273631842,0.21318280213706708,0,2,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0.5656716417910447,0.13965203574060428,1,0,2,1,0,1,0,0,0
0,0,0,1,0,0,0,0.5482587064676616,0.10726211311717024,4,0,1,0,1,0,0,0,1
0,1,1,1,0,2,0,0.01243781094527363,0.13444178334561532,0,2,0,1,0,1,0,0,0
0,0,0,1,0,2,0,0.015422885572139305,0.09364637067059692,0,1,0,1,0,0,0,0,1
0,1,0,1,1,2,0,0.061691542288557194,0.19927344325718502,0,2,0,0,1,1,0,0,0
1,0,0,1,1,0,1,0.6621890547263681,0.10441806374355198,1,0,2,1,0,0,1,0,0
0,1,1,1,0,2,0,0.012935323383084563,0.12431489498894624,0,2,0,1,0,0,1,0,0
0,0,0,1,1,0,1,0.08059701492537313,0.043593404568902,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,1,0.5238805970149254,0.03143422991893884,0,0,2,1,0,1,0,0,0
0,1,0,1,1,0,1,0.763681592039801,0.34636951915991165,3,1,2,1,0,0,1,0,0
0,0,0,1,0,0,0,0.5243781094527363,0.20349921702284451,0,1,2,0,1,0,0,0,1
0,1,1,1,1,0,1,0.7318407960199005,0.6863140198968314,3,2,2,0,1,0,0,1,0
0,0,0,1,1,2,1,0.35422885572139307,0.2533967391304348,1,1,1,0,1,0,1,0,0
0,0,0,1,0,0,1,0.508457711442786,0.00798521554900516,0,0,2,0,1,0,0,1,0
0,0,0,1,0,1,1,0.4383084577114428,0.27114038319823147,3,1,1,0,1,0,0,0,1
1,1,0,1,1,2,1,0.699502487562189,0.7261537398673545,6,2,1,0,1,0,1,0,0
1,1,0,1,1,0,1,0.8009950248756219,0.18279637988209288,3,0,2,0,1,0,0,1,0
0,1,1,1,0,1,0,0.8059701492537313,0.6732049097273398,4,2,2,1,0,0,1,0,0
0,0,0,0,0,0,0,0.11990049751243781,0.15890981945467944,1,1,1,0,1,1,0,0,0
0,1,0,1,0,2,1,0.5582089552238805,0.5480321941783347,5,2,1,1,0,0,0,0,1
1,0,0,1,0,0,1,0.6029850746268656,0.033714075165806934,1,0,2,1,0,0,0,1,0
0,0,0,1,0,0,1,0.31094527363184077,0.036005434782608696,1,0,1,0,1,0,1,0,0
1,0,0,1,0,0,1,0.5701492537313433,0.04025999447310243,1,0,2,1,0,0,1,0,0
0,0,0,1,0,0,1,0.5711442786069653,0.0459941507000737,1,0,2,1,0,0,0,0,1
0,0,0,1,0,0,1,0.5741293532338309,0.3769574428887252,4,1,1,0,1,0,0,1,0
0,1,1,1,1,1,1,0.8572139303482588,0.7739498894620488,4,2,2,1,0,1,0,0,0
0,0,0,1,0,0,1,0.7179104477611941,0.0193671702284451,2,0,2,1,0,0,0,1,0
0,0,0,1,0,0,0,0.4293532338308458,0.050536569638909366,3,0,1,1,0,0,0,1,0
0,0,0,0,0,0,1,0.06318407960199005,0.021888817243920416,0,0,1,0,1,0,0,0,1
0,0,1,1,1,0,1,0.6616915422885572,0.2091873157700811,1,0,2,1,0,0,0,1,0
1,0,0,1,1,0,1,0.7567164179104477,0.048872743183493,2,0,2,1,0,0,0,1,0
0,1,1,1,1,2,0,0.4293532338308458,0.46746614775239503,2,2,1,1,0,0,1,0,0
0,0,0,1,0,2,0,0.015920398009950265,0.10547162859248344,0,1,0,0,1,0,1,0,0
1,1,1,1,1,0,0,0.8706467661691543,0.31206821112748717,4,1,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.5572139303482587,0.35569040162122334,1,1,2,0,1,0,0,1,0
0,1,1,1,1,1,0,0.06616915422885569,0.1352708179808401,0,1,0,0,1,0,0,1,0
0,1,1,1,0,0,0,0.426865671641791,0.16374009764185707,3,0,1,1,0,0,0,0,1
0,1,1,1,1,2,1,0.07114427860696515,0.10936348563006633,0,1,0,1,0,0,1,0,0
0,0,0,1,1,0,1,0.6019900497512437,0.11460828113485631,4,0,1,1,0,0,0,1,0
1,1,0,1,1,2,0,0.07363184079601987,0.20044215180545322,0,2,0,0,1,0,1,0,0
1,0,0,1,1,0,1,0.5592039800995025,0.14523650515843775,0,0,2,0,1,1,0,0,0
0,1,1,1,1,2,1,0.07313432835820893,0.059270219233603545,0,0,0,1,0,0,1,0,0
0,1,0,1,1,2,1,0.9676616915422885,0.957160786661754,6,2,2,1,0,1,0,0,0
0,0,0,1,1,0,0,0.799502487562189,0.6426227431834931,3,2,2,0,1,0,0,1,0
1,1,0,1,1,0,1,0.7049751243781094,0.6469118459837879,3,2,2,0,1,0,0,1,0
1,0,0,1,1,0,1,0.7676616915422886,0.2331775055268976,2,0,2,1,0,1,0,0,0
0,1,1,0,0,2,0,0.3124378109452736,0.03518215733235078,4,0,1,0,1,0,1,0,0
1,1,1,1,0,2,1,0.854228855721393,0.8575557295504791,5,2,2,0,1,0,1,0,0
0,0,0,1,1,0,0,0.5756218905472636,0.02966101694915255,0,0,2,1,0,0,0,1,0
0,0,0,1,0,0,1,0.6766169154228856,0.15430407148120856,2,0,2,1,0,0,0,1,0
0,0,0,1,0,1,0,0.021890547263681587,0.004007000736919676,0,0,0,1,0,0,0,0,1
0,0,0,1,1,0,1,0.8701492537313432,0.3430706521739131,4,1,2,0,1,0,0,1,0
0,1,1,1,1,2,0,0.6074626865671642,0.44934252947678704,4,2,1,1,0,1,0,0,0
0,0,0,1,1,0,0,0.8014925373134327,0.400187684229919,3,1,2,0,1,1,0,0,0
0,0,0,1,1,0,1,0.5930348258706467,0.3875564204126751,1,1,2,0,1,0,0,1,0
0,0,0,1,0,1,1,0.010945273631840807,0.11894344141488579,0,2,0,1,0,0,0,0,1
0,0,0,1,0,2,1,0.46815920398009947,0.40448830140014747,3,2,1,0,1,1,0,0,0
0,0,0,1,0,0,1,0.8681592039800995,0.3092817336035373,5,1,2,0,1,0,0,1,0
0,0,0,1,0,1,1,0.010945273631840807,0.04994357958732499,0,0,0,1,0,0,1,0,0
0,1,1,1,0,0,0,0.6467661691542288,0.18551377118644072,5,0,1,0,1,0,0,1,0
0,0,0,1,0,2,1,0.4114427860696518,0.4306144067796611,3,2,1,1,0,0,0,0,1
0,1,1,0,0,0,0,0.2194029850746268,0.01065079218865144,2,0,1,1,0,0,0,0,1
0,1,1,1,0,0,1,0.7293532338308457,0.634631770449521,3,2,2,1,0,0,0,1,0
1,0,0,1,0,0,1,0.5213930348258707,0.03383497605011054,0,0,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.5014925373134329,0.030081291451731766,3,0,1,1,0,1,0,0,0
0,1,1,1,0,0,1,0.5223880597014925,0.22738577745025795,0,1,2,0,1,0,0,1,0
1,1,0,1,1,0,0,0.8656716417910447,0.7814112011790716,4,2,2,1,0,1,0,0,0
1,0,0,1,0,0,0,0.01791044776119402,0.010840779292557114,0,0,0,0,1,1,0,0,0
0,0,0,1,1,0,0,0.5676616915422885,0.18085620854826828,0,0,2,0,1,0,0,0,1
1,0,0,1,1,2,0,0.8263681592039801,0.6654845246868093,4,2,2,1,0,0,1,0,0
0,0,0,0,0,0,1,0.12288557213930351,0.09860330692704497,1,1,1,1,0,0,0,1,0
0,0,0,1,1,0,0,0.7701492537313434,0.08959331245394253,2,0,2,1,0,1,0,0,0
0,1,1,1,0,2,1,0.015422885572139305,0.16288803426676496,0,2,0,0,1,0,1,0,0
0,0,0,1,0,1,0,0.019900497512437804,0.044174880250552696,0,0,0,1,0,0,1,0,0
0,1,0,1,1,1,1,0.9213930348258706,0.6074751289609434,5,1,2,0,1,0,1,0,0
0,0,0,1,1,2,1,0.6119402985074627,0.48565309506263826,4,2,1,0,1,0,1,0,0
0,0,0,1,1,0,1,0.31741293532338305,0.005774456521739131,0,0,1,0,1,0,0,1,0
0,0,0,1,0,1,0,0.015422885572139305,0.06997282608695654,0,1,0,0,1,0,0,0,1
1,1,0,1,1,0,1,0.7587064676616915,0.3575845154753133,2,1,2,0,1,0,0,1,0
0,1,1,1,1,2,1,0.980597014925373,0.9737414793662492,6,2,2,1,0,0,1,0,0
0,0,0,1,0,2,0,0.014925373134328346,0.03059943809874724,0,0,0,0,1,0,0,0,1
0,0,1,1,0,1,1,0.019900497512437804,0.09959929992630805,0,1,0,1,0,0,1,0,0
0,0,0,1,0,1,0,0.01641791044776117,0.060738301400147396,0,1,0,1,0,0,1,0,0
0,0,0,1,1,1,1,0.553233830845771,0.41237564480471633,4,1,1,1,0,1,0,0,0
0,0,0,1,0,0,1,0.8791044776119402,0.2227397291820192,5,0,2,1,0,0,0,1,0
0,0,0,1,1,0,1,0.6129353233830845,0.4960678426676493,1,2,2,0,1,1,0,0,0
0,0,0,1,0,0,0,0.025373134328358193,0.0023949889462048643,0,0,0,0,1,0,0,0,1
1,0,0,1,0,0,1,0.5597014925373134,0.06984041083271923,1,0,2,0,1,0,0,1,0
0,1,1,1,0,1,0,0.015422885572139305,0.03966700442151806,0,0,0,0,1,0,0,0,1
0,1,0,1,1,0,1,0.7577114427860697,0.4622558953574061,3,1,2,0,1,0,0,1,0
0,1,1,1,1,2,1,0.9049751243781096,0.8879248802505528,5,2,2,1,0,1,0,0,0
1,1,0,0,0,2,1,0.4597014925373134,0.534393422991894,6,2,1,0,1,0,1,0,0
0,0,0,1,0,2,1,0.5592039800995025,0.4285533345615329,4,2,1,1,0,1,0,0,0
0,0,0,1,0,1,0,0.3955223880597015,0.19971674649963156,3,1,1,1,0,0,1,0,0
0,1,1,1,1,0,1,0.07114427860696515,0.06296633198231394,0,1,0,0,1,1,0,0,0
0,1,1,1,0,1,0,0.020398009950248763,0.08628293109801033,0,1,0,1,0,0,0,0,1
1,0,0,1,1,0,1,0.6960199004975124,0.20447218128224026,2,0,2,0,1,0,0,1,0
0,1,0,0,0,2,1,0.43681592039800987,0.43511076823876205,5,2,1,0,1,0,0,0,1
1,0,0,0,0,0,1,0.11094527363184076,0.025550386882829776,1,0,1,0,1,0,0,1,0
0,0,0,1,1,0,1,0.4114427860696518,0.2412145357406043,2,1,1,0,1,0,0,1,0
0,0,0,1,0,2,0,0.027363184079601977,0.1274871039056743,0,2,0,0,1,1,0,0,0
0,0,0,1,0,0,1,0.2746268656716418,0.005279338614591011,0,0,1,0,1,0,0,0,1
0,0,1,1,1,0,1,0.6621890547263681,0.455836634119381,2,1,2,1,0,1,0,0,0
0,1,1,1,1,2,1,0.6497512437810945,0.7016051031687547,5,2,1,0,1,0,1,0,0
0,1,1,1,1,2,1,0.9029850746268656,0.8822079955784821,5,2,2,1,0,1,0,0,0
0,0,0,1,1,0,1,0.6671641791044776,0.030490051584377308,1,0,2,0,1,0,0,1,0
0,0,1,1,0,0,1,0.4134328358208955,0.09497628039793664,2,0,1,1,0,0,1,0,0
0,1,1,1,1,1,0,0.061194029850746234,0.023483557479734712,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,1,0.5830845771144277,0.07640360169491527,0,0,2,1,0,0,0,1,0
0,0,0,1,0,0,0,0.020895522388059695,0.004041543846720708,0,0,0,1,0,0,1,0,0
0,0,0,1,0,1,0,0.5557213930348258,0.008532148120854828,4,0,1,1,0,0,1,0,0
0,0,0,1,0,1,0,0.01741293532338306,0.06900561901252764,0,1,0,1,0,0,0,0,1
0,0,0,1,1,0,1,0.7129353233830846,0.3231968496683862,2,1,2,1,0,0,0,1,0
0,1,1,1,1,1,0,0.9134328358208955,0.654753131908622,5,2,2,0,1,0,1,0,0
0,1,1,0,0,1,0,0.39154228855721396,0.15748779476787034,5,0,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0.026865671641791017,0.0024122605011053797,0,0,0,0,1,1,0,0,0
0,1,0,1,1,2,1,0.7582089552238807,0.7969901436993369,3,2,2,1,0,0,1,0,0
0,1,1,1,0,1,1,0.3597014925373134,0.11020403463522478,2,0,1,1,0,0,1,0,0
0,1,0,1,0,0,0,0.020895522388059695,0.10016350405305822,0,1,0,1,0,0,1,0,0
0,1,0,1,1,2,1,0.8049751243781095,0.8546080508474578,4,2,2,0,1,0,0,1,0
0,1,1,1,0,0,0,0.47213930348258704,0.01546955600589536,2,0,1,1,0,0,0,0,1
0,0,0,1,1,0,1,0.5980099502487561,0.21162260501105384,5,1,1,1,0,1,0,0,0
0,0,1,1,0,1,0,0.010945273631840807,0.08971997052321298,0,1,0,0,1,1,0,0,0
0,0,0,1,0,0,0,0.5577114427860697,0.22478928703021372,1,1,2,0,1,1,0,0,0
0,0,0,1,0,1,1,0.7835820895522387,0.3478836588061902,3,1,2,0,1,1,0,0,0
0,0,0,1,1,0,1,0.5572139303482587,0.024214719970523216,0,0,2,1,0,0,0,1,0
0,1,1,1,0,0,1,0.027363184079601977,0.0024180176860722183,0,0,0,1,0,0,0,1,0
1,0,0,1,1,2,0,0.9507462686567164,0.9033944362564482,6,2,2,0,1,1,0,0,0
0,0,0,1,0,0,1,0.2671641791044776,0.005192980840088431,0,0,1,0,1,1,0,0,0
1,0,0,1,1,0,1,0.8746268656716417,0.3629905121591747,4,1,2,1,0,0,0,1,0
0,1,1,1,0,2,1,0.6243781094527363,0.4068717759764186,5,1,1,1,0,0,0,0,1
0,1,0,1,1,2,1,0.9054726368159204,0.787744104642594,5,2,2,1,0,1,0,0,0
0,0,0,0,0,2,0,0.20547263681592037,0.31309874723655123,3,2,1,1,0,0,0,0,1
0,0,0,1,0,1,1,0.01840796019900498,0.03218266396462786,0,0,0,0,1,0,0,0,1
0,1,1,1,1,0,1,0.682089552238806,0.6133992722918202,2,2,2,1,0,1,0,0,0
0,0,0,1,0,0,1,0.37363184079601985,0.03158967391304349,2,0,1,0,1,0,0,0,1
0,1,1,1,0,2,1,0.4293532338308458,0.09390544399410465,3,0,1,0,1,1,0,0,0
0,1,1,1,0,2,0,0.024378109452736302,0.09543685519528373,0,1,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0.7577114427860697,0.010869565217391306,3,0,2,1,0,0,0,1,0
0,1,0,1,0,2,0,0.9104477611940299,0.7035510316875462,6,2,2,0,1,1,0,0,0
0,1,0,1,0,2,1,0.018905472636815884,0.11207511974944732,0,2,0,1,0,1,0,0,0
0,1,1,1,0,0,1,0.6547263681592039,0.33506240788504055,2,1,2,0,1,0,0,0,1
1,0,0,1,1,2,1,0.8373134328358208,0.7451927505526899,3,2,2,1,0,1,0,0,0
0,1,0,1,1,0,1,0.7611940298507462,0.1948116249078851,2,0,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.5099502487562189,0.07521762159174651,4,0,1,0,1,0,0,0,1
0,0,0,1,0,0,1,0.5278606965174129,0.01816391857037583,0,0,2,0,1,0,1,0,0
0,1,0,1,0,1,1,0.019402985074626844,0.058481484893146654,0,1,0,1,0,1,0,0,0
0,1,1,1,1,2,0,0.6004975124378109,0.2126301123802506,4,0,1,1,0,0,1,0,0
0,1,1,1,0,2,0,0.01741293532338306,0.15823047162859252,0,2,0,0,1,0,1,0,0
0,0,0,1,0,0,1,0.4104477611940298,0.061031917833456156,2,0,1,1,0,1,0,0,0
1,0,0,1,0,2,1,0.5169154228855721,0.5159589167280767,4,2,1,1,0,0,1,0,0
0,1,1,0,0,1,0,0.2641791044776119,0.3435484985261607,3,2,1,0,1,0,0,0,1
0,0,0,1,0,1,0,0.010447761194029848,0.0032585666912306565,0,0,0,0,1,0,1,0,0
0,0,0,1,1,1,0,0.07164179104477608,0.19564641672807667,0,2,0,0,1,1,0,0,0
1,0,0,0,0,0,1,0.07412935323383085,0.0029591930729550484,0,0,1,1,0,0,0,0,1
0,1,0,1,0,2,0,0.4044776119402985,0.44412076271186446,3,2,1,1,0,0,1,0,0
0,0,1,1,1,2,1,0.608955223880597,0.6335839627855565,5,2,1,0,1,0,1,0,0
0,1,1,1,1,2,0,0.6109452736318408,0.4456406595431099,4,1,1,1,0,0,0,1,0
0,1,1,1,1,1,1,0.8671641791044776,0.8047911293294032,4,2,2,0,1,0,0,1,0
0,0,0,1,0,0,1,0.3124378109452736,0.005716884672070745,1,0,1,0,1,0,0,0,1
0,0,1,1,1,0,0,0.31741293532338305,0.19060312269712604,0,1,1,1,0,0,0,0,1
0,1,1,1,0,0,1,0.5139303482587065,0.008048544583640386,0,0,2,0,1,0,0,0,1
0,1,0,0,0,0,1,0.06517412935323383,0.0028555637435519533,0,0,1,1,0,0,0,1,0
0,0,0,1,0,0,1,0.01243781094527363,0.054140567428150335,0,0,0,1,0,0,0,0,1
1,1,0,0,0,2,1,0.46467661691542295,0.5234432571849669,6,2,1,0,1,0,1,0,0
1,0,0,1,1,0,1,0.8104477611940298,0.3416716562269713,3,1,2,1,0,0,0,1,0
0,1,1,1,1,2,0,0.908457711442786,0.9081671425939574,5,2,2,1,0,0,1,0,0
0,1,1,1,1,2,0,0.7169154228855721,0.5980621315401622,6,2,1,1,0,0,1,0,0
0,0,1,1,0,2,1,0.6094527363184079,0.5982981761238026,5,2,1,0,1,0,1,0,0
0,1,1,1,1,2,0,0.07064676616915422,0.21273374170965367,0,2,0,0,1,0,1,0,0
0,1,1,1,0,1,1,0.5537313432835821,0.27692635408990424,4,1,1,0,1,0,0,0,1
0,0,0,1,0,2,1,0.02487562189054726,0.09723309690493738,0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,1,0.01741293532338306,0.02286753868828298,0,0,0,0,1,0,1,0,0
0,0,0,1,0,2,1,0.5577114427860697,0.47972895173176133,5,2,1,1,0,0,1,0,0
0,1,1,1,0,0,1,0.30746268656716413,0.03404223470891673,1,0,1,0,1,0,0,1,0
0,0,0,1,0,0,0,0.019900497512437804,0.03770380434782609,0,0,0,0,1,1,0,0,0
0,0,0,1,1,0,0,0.7203980099502488,0.042367124170965366,2,0,2,0,1,0,0,1,0
0,0,0,1,0,0,0,0.014925373134328346,0.03587877671333825,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,1,0.7557213930348259,0.019286569638909363,3,0,2,0,1,0,0,1,0
0,0,0,1,1,2,0,0.946766169154229,0.9400446757553429,6,2,2,0,1,1,0,0,0
0,0,0,1,0,0,0,0.5582089552238805,0.008560934045689021,1,0,2,1,0,0,0,1,0
0,0,0,1,0,0,0,0.32835820895522383,0.0059011145910095805,1,0,1,0,1,0,0,0,1
0,1,1,0,0,1,0,0.14825870646766165,0.05121016028002948,2,0,1,1,0,0,1,0,0
0,0,0,1,0,0,0,0.2746268656716418,0.009326639646278556,0,0,1,0,1,0,0,0,1
0,1,1,1,1,1,1,0.3666666666666667,0.16881217759764186,1,1,1,0,1,0,0,0,1
0,0,0,1,0,0,1,0.5621890547263682,0.027415714812085486,1,0,2,1,0,0,0,0,1
0,0,0,1,0,0,0,0.36716417910447763,0.03717990051584377,2,0,1,1,0,0,0,0,1
0,0,0,1,0,0,1,0.2691542288557213,0.022677551584377304,0,0,1,1,0,0,0,0,1
0,1,1,1,0,2,1,0.025373134328358193,0.16257138909358884,0,2,0,0,1,0,0,0,1
0,1,1,1,0,0,1,0.6293532338308457,0.35778601694915263,2,1,2,1,0,1,0,0,0
0,1,1,1,0,0,0,0.014427860696517386,0.0022683308769344142,0,0,0,0,1,0,0,0,1
0,1,1,1,1,0,1,0.7830845771144279,0.6254836035372145,3,2,2,0,1,0,1,0,0
0,0,0,1,1,1,0,0.8154228855721393,0.3095580784819455,3,1,2,0,1,0,0,1,0
0,0,0,1,1,1,0,0.5621890547263682,0.2628673084008843,3,1,1,1,0,0,0,0,1
0,0,0,1,1,2,1,0.07313432835820893,0.2061475221075903,0,2,0,1,0,1,0,0,0
0,1,1,1,0,2,0,0.5990049751243781,0.35999101879145173,5,1,1,1,0,0,0,1,0
0,0,0,1,1,0,1,0.6199004975124378,0.14380296610169493,1,0,2,0,1,0,0,0,1
0,1,1,1,1,1,1,0.854726368159204,0.840900193441415,4,2,2,1,0,0,0,1,0
0,0,0,1,1,1,0,0.06616915422885569,0.15360169491525427,0,2,0,0,1,0,0,1,0
0,1,0,1,1,2,1,0.8736318407960199,0.8038584653647753,4,2,2,0,1,0,1,0,0
0,0,0,1,0,0,0,0.7134328358208956,0.19371775976418573,3,0,2,0,1,0,0,0,1
0,0,0,1,0,0,1,0.2646766169154229,0.05013356669123066,0,0,1,0,1,0,1,0,0
1,0,0,1,0,0,1,0.6522388059701492,0.018849023581429626,2,0,2,1,0,1,0,0,0
0,0,0,1,1,0,1,0.6706467661691543,0.020898581429624172,1,0,2,0,1,0,0,1,0
1,0,0,1,0,0,0,0.5203980099502488,0.2785326086956522,0,1,2,1,0,0,0,1,0
0,1,1,1,1,1,0,0.5895522388059701,0.187108511422255,4,0,1,0,1,0,0,0,1
0,1,0,1,1,0,0,0.7472636815920397,0.620221536477524,3,2,2,1,0,0,0,1,0
1,1,0,1,0,0,1,0.41542288557213924,0.1450062177597642,2,0,1,1,0,0,0,1,0
1,0,0,1,1,0,1,0.7119402985074627,0.05787122328666176,2,0,2,0,1,0,0,1,0
0,1,1,1,0,0,1,0.5522388059701492,0.03747351694915255,1,0,2,1,0,0,0,1,0
0,0,0,0,0,0,0,0.17562189054726368,0.004133658806190126,1,0,1,0,1,0,0,1,0
0,0,0,1,0,0,1,0.6223880597014925,0.08210897199705233,1,0,2,0,1,0,0,1,0
0,1,0,1,1,2,1,0.9074626865671641,0.7075062177597643,5,2,2,1,0,1,0,0,0
0,1,1,1,0,0,1,0.7159203980099502,0.20455853905674284,2,0,2,0,1,0,0,1,0
0,1,1,1,1,2,0,0.6199004975124378,0.28458916728076644,4,1,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0.4238805970149254,0.012827008106116436,2,0,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0.01691542288557213,0.012326133014001475,0,0,0,0,1,0,0,0,1
0,0,0,1,0,1,1,0.023880597014925342,0.06856807295504791,0,1,0,0,1,0,1,0,0
0,1,0,1,0,1,0,0.254228855721393,0.06823991341193811,0,0,1,1,0,0,0,1,0
1,1,0,1,1,2,1,0.07412935323383085,0.2230794030950627,0,2,0,1,0,0,1,0,0
0,1,0,1,0,0,0,0.013930348258706454,0.07551699521002211,0,1,0,1,0,1,0,0,0
0,0,0,1,0,0,1,0.6572139303482587,0.28078942520265293,3,1,2,0,1,0,1,0,0
0,0,1,1,0,2,0,0.018905472636815884,0.11178726050110539,0,2,0,1,0,0,1,0,0
0,0,0,1,1,0,1,0.6796019900497512,0.12284681282240238,1,0,2,1,0,0,0,1,0
0,1,1,1,1,2,0,0.06019900497512437,0.09460206337509212,0,1,0,1,0,1,0,0,0
0,0,1,1,0,1,0,0.015920398009950265,0.06160763633014002,0,1,0,0,1,0,0,0,1
0,1,1,1,0,2,0,0.014427860696517386,0.16302620670596907,0,2,0,1,0,0,1,0,0
0,1,1,1,1,2,0,0.07064676616915422,0.19748871591746503,0,2,0,0,1,0,0,0,1
0,0,0,1,0,1,1,0.4014925373134328,0.25613715917465,2,1,1,1,0,0,1,0,0
0,1,1,0,0,1,0,0.4189054726368159,0.47654522844509956,5,2,1,0,1,0,0,1,0
0,0,0,1,1,2,0,0.06616915422885569,0.1376255066322771,0,2,0,0,1,1,0,0,0
0,0,1,1,0,0,1,0.01791044776119402,0.009844786293294033,0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,0.3641791044776119,0.011997973470891675,2,0,1,1,0,0,0,0,1
0,1,1,1,1,2,1,0.9149253731343284,0.8598355747973472,5,2,2,0,1,0,0,1,0
0,0,0,1,0,0,0,0.021393034825870627,0.020933124539425207,0,0,0,0,1,0,0,0,1
0,1,0,1,1,1,0,0.6228855721393034,0.253817013633014,4,1,1,0,1,0,0,0,1
0,1,0,1,1,1,0,0.7701492537313434,0.7895345891672808,3,2,2,1,0,0,0,0,1
0,1,1,1,1,0,1,0.8378109452736319,0.011796471997052324,4,0,2,1,0,0,0,1,0
0,1,0,1,0,0,1,0.5646766169154228,0.07577606853352986,1,0,2,0,1,0,0,0,1
0,1,0,1,0,0,0,0.618407960199005,0.3382518883566692,1,1,2,1,0,0,0,1,0
0,1,1,1,0,1,0,0.3114427860696517,0.05477385777450258,1,0,1,0,1,0,0,0,1
0,0,0,1,0,0,0,0.6069651741293532,0.030812453942520274,1,0,2,0,1,0,0,1,0
0,1,1,1,1,2,1,0.5069651741293533,0.5610204034635226,3,2,1,1,0,0,1,0,0
0,1,1,1,1,2,1,0.057711442786069655,0.17952629882092855,0,2,0,1,0,0,0,0,1
0,0,0,1,0,0,1,0.7562189054726368,0.1707868920412675,3,0,2,0,1,0,0,1,0
